id,name,type,country,city,latitude,longitude,average_price_usd,rating,rating_count,amenities,description,popularity_score,category,nearby_destinations,generated_at
gt_5186,Rome Inn,hotel,Italy,Rome,41.935603,12.522239,123.77,3.86,10776,Free WiFi,"Comfortable Rome Inn located in Rome, offering Free WiFi. Suitable for business and leisure travelers.",88,family,San Francisco Museum,2025-10-31T17:59:12.240211Z
gt_5187,Berlin Transit Hub,railway_station,Germany,Berlin,52.477936,13.403028,0.0,3.56,1686,"Beach Access, Non-smoking, Bar",Berlin Transit Hub serving Berlin with national and regional connections.,70,beach,Tel Aviv Hotel,2025-10-31T17:59:12.240230Z
gt_5188,Tehran Beach,attraction,Iran,Tehran,35.734376,51.36616,7.91,3.55,41205,"Beach Access, Pool",Tehran Beach is a popular attraction in Tehran. Visitors enjoy its scenic value and cultural importance.,100,nature,"Paris Hotel, Abu Dhabi Downtown",2025-10-31T17:59:12.240249Z
gt_5189,Madrid Resort,resort,Spain,Madrid,40.399627,-3.670408,160.49,3.41,3358,"Free WiFi, Parking","Relaxing resort in Madrid with Free WiFi, Parking. Ideal for holidays and retreats.",83,adventure,Lima Historic District,2025-10-31T17:59:12.240265Z
gt_519,Sydney Park,attraction,Australia,Sydney,-33.907796,151.160655,18.2,4.54,39542,Beach Access,Sydney Park is a popular attraction in Sydney. Visitors enjoy its scenic value and cultural importance.,100,nature,,2025-10-31T17:59:12.139651Z
gt_5190,Tel Aviv Inn,hotel,Israel,Tel Aviv,32.100859,34.818538,72.65,3.08,8597,"Beach Access, Airport Shuttle, Fitness Center","Comfortable Tel Aviv Inn located in Tel Aviv, offering Beach Access, Airport Shuttle, Fitness Center. Suitable for business and leisure travelers.",93,nature,Moscow Waterfront,2025-10-31T17:59:12.240284Z
gt_5191,Toronto Retreat,resort,Canada,Toronto,43.680826,-79.376695,199.62,3.12,11164,Bar,Relaxing resort in Toronto with Bar. Ideal for holidays and retreats.,90,adventure,"Seoul Downtown, Delhi Park",2025-10-31T17:59:12.240302Z
gt_5192,Mumbai Hotel,hotel,India,Mumbai,19.026977,72.914156,92.4,3.2,14201,"Parking, Spa, Airport Shuttle","Comfortable Mumbai Hotel located in Mumbai, offering Parking, Spa, Airport Shuttle. Suitable for business and leisure travelers.",99,urban,,2025-10-31T17:59:12.240317Z
gt_5193,Guangzhou Retreat,resort,China,Guangzhou,23.144101,113.235169,125.81,3.06,12817,"Spa, Airport Shuttle, Non-smoking","Relaxing resort in Guangzhou with Spa, Airport Shuttle, Non-smoking. Ideal for holidays and retreats.",99,urban,,2025-10-31T17:59:12.240331Z
gt_5194,Geneva Inn,hotel,Switzerland,Geneva,46.225518,6.169996,109.24,3.38,9483,"Family Rooms, Parking, Free WiFi, Fitness Center","Comfortable Geneva Inn located in Geneva, offering Family Rooms, Parking, Free WiFi, Fitness Center. Suitable for business and leisure travelers.",96,adventure,"Cancun Park, London Boutique",2025-10-31T17:59:12.240354Z
gt_5195,Cancun Inn,hotel,Mexico,Cancun,21.162497,-86.893952,78.14,4.31,8486,Beach Access,"Comfortable Cancun Inn located in Cancun, offering Beach Access. Suitable for business and leisure travelers.",88,cultural,,2025-10-31T17:59:12.240369Z
gt_5196,Shanghai Central Station,railway_station,China,Shanghai,31.237033,121.473139,0.0,3.59,364,"Parking, Beach Access, Fitness Center, Bar",Shanghai Central Station serving Shanghai with national and regional connections.,62,budget,"Lima Beach, Bali Viewpoint, Osaka Waterfront",2025-10-31T17:59:12.240388Z
gt_5197,Budapest Beach Resort,resort,Hungary,Budapest,47.453786,19.045836,189.5,4.48,5694,"Bar, Family Rooms, Airport Shuttle","Relaxing resort in Budapest with Bar, Family Rooms, Airport Shuttle. Ideal for holidays and retreats.",83,family,,2025-10-31T17:59:12.240402Z
gt_5198,Rio de Janeiro Lodge,hotel,Brazil,Rio de Janeiro,-22.917571,-43.142112,59.31,2.38,2302,"Beach Access, Fitness Center","Comfortable Rio de Janeiro Lodge located in Rio de Janeiro, offering Beach Access, Fitness Center. Suitable for business and leisure travelers.",80,luxury,"Vancouver Suites, Tehran Monument",2025-10-31T17:59:12.240425Z
gt_5199,Bogota Museum,attraction,Colombia,Bogota,4.670977,-74.075121,10.24,4.7,49999,"Pool, Breakfast Included",Bogota Museum is a popular attraction in Bogota. Visitors enjoy its scenic value and cultural importance.,100,budget,"Auckland Inn, Accra Boutique",2025-10-31T17:59:12.240450Z
gt_52,Mumbai Beach Resort,resort,India,Mumbai,19.125937,72.913034,105.96,3.9,7632,"Non-smoking, Fitness Center, Spa","Relaxing resort in Mumbai with Non-smoking, Fitness Center, Spa. Ideal for holidays and retreats.",85,luxury,"Accra Downtown, Baghdad Suites, Amsterdam Inn",2025-10-31T17:59:12.129018Z
gt_520,Tokyo Hotel,hotel,Japan,Tokyo,35.721046,139.672438,118.06,4.67,12992,Pool,"Comfortable Tokyo Hotel located in Tokyo, offering Pool. Suitable for business and leisure travelers.",97,urban,"Vancouver Park, Geneva Waterfront",2025-10-31T17:59:12.139670Z
gt_5200,San Francisco Old Town,destination,United States,San Francisco,37.812811,-122.440889,4.39,4.5,1772,"Fitness Center, Spa, Free WiFi","San Francisco Old Town area in San Francisco, known for its local culture and points of interest.",78,luxury,Accra Suites,2025-10-31T17:59:12.240470Z
gt_5201,Stockholm Lodge,hotel,Sweden,Stockholm,59.321088,18.064126,154.61,3.92,11153,Parking,"Comfortable Stockholm Lodge located in Stockholm, offering Parking. Suitable for business and leisure travelers.",89,luxury,"Toronto Boutique, Madrid Downtown",2025-10-31T17:59:12.240488Z
gt_5202,Sydney Park,attraction,Australia,Sydney,-33.899419,151.197505,16.53,4.43,17035,"Pet Friendly, Family Rooms",Sydney Park is a popular attraction in Sydney. Visitors enjoy its scenic value and cultural importance.,99,luxury,,2025-10-31T17:59:12.240503Z
gt_5203,Barcelona Boutique,hotel,Spain,Barcelona,41.3725,2.183827,102.13,3.41,8112,"Free WiFi, Airport Shuttle, Pool","Comfortable Barcelona Boutique located in Barcelona, offering Free WiFi, Airport Shuttle, Pool. Suitable for business and leisure travelers.",95,family,,2025-10-31T17:59:12.240529Z
gt_5204,Chennai Suites,hotel,India,Chennai,13.071488,80.234246,78.0,3.66,455,"Non-smoking, Spa, Beach Access","Comfortable Chennai Suites located in Chennai, offering Non-smoking, Spa, Beach Access. Suitable for business and leisure travelers.",63,adventure,Las Vegas Waterfront,2025-10-31T17:59:12.240557Z
gt_5205,Manila Airport,airport,Philippines,Manila,14.590387,120.941468,0.0,4.12,668,"Beach Access, Family Rooms, Spa, Breakfast Included","Manila Manila Airport, main air transport hub serving the region.",66,budget,"Stockholm Hotel, Bangkok Inn",2025-10-31T17:59:12.240592Z
gt_5206,Rome Lodge,hotel,Italy,Rome,41.856151,12.501211,99.02,3.03,780,Airport Shuttle,"Comfortable Rome Lodge located in Rome, offering Airport Shuttle. Suitable for business and leisure travelers.",62,beach,"Mumbai Historic District, Seoul Beach",2025-10-31T17:59:12.240611Z
gt_5207,Singapore Temple,attraction,Singapore,Singapore,1.326,103.832201,14.41,3.64,27245,Breakfast Included,Singapore Temple is a popular attraction in Singapore. Visitors enjoy its scenic value and cultural importance.,100,luxury,,2025-10-31T17:59:12.240625Z
gt_5208,Montreal Lodge,hotel,Canada,Montreal,45.467041,-73.574277,108.29,4.12,10828,"Free WiFi, Fitness Center","Comfortable Montreal Lodge located in Montreal, offering Free WiFi, Fitness Center. Suitable for business and leisure travelers.",93,urban,Geneva Museum,2025-10-31T17:59:12.240642Z
gt_5209,Chicago Suites,hotel,United States,Chicago,41.918871,-87.588772,105.76,4.16,2953,"Fitness Center, Bar, Airport Shuttle","Comfortable Chicago Suites located in Chicago, offering Fitness Center, Bar, Airport Shuttle. Suitable for business and leisure travelers.",75,nature,"Abu Dhabi Waterfront, Helsinki Viewpoint",2025-10-31T17:59:12.240660Z
gt_521,Seoul Boutique,hotel,South Korea,Seoul,37.5189,126.970714,107.52,4.03,13525,Pool,"Comfortable Seoul Boutique located in Seoul, offering Pool. Suitable for business and leisure travelers.",98,budget,"Melbourne Waterfront, Kyoto Park",2025-10-31T17:59:12.139687Z
gt_5210,Dubai Central Station,railway_station,United Arab Emirates,Dubai,25.21853,55.255849,0.0,3.98,1348,"Family Rooms, Breakfast Included, Bar, Fitness Center",Dubai Central Station serving Dubai with national and regional connections.,67,family,,2025-10-31T17:59:12.240678Z
gt_5211,Delhi Waterfront,destination,India,Delhi,28.675668,77.075037,2.92,3.63,989,"Pet Friendly, Pool, Airport Shuttle, Beach Access","Delhi Waterfront area in Delhi, known for its local culture and points of interest.",63,luxury,,2025-10-31T17:59:12.240695Z
gt_5212,London Resort,resort,United Kingdom,London,51.539655,-0.118749,243.91,3.01,7561,"Parking, Pool","Relaxing resort in London with Parking, Pool. Ideal for holidays and retreats.",86,adventure,Saint Petersburg Inn,2025-10-31T17:59:12.240713Z
gt_5213,Stockholm Boutique,hotel,Sweden,Stockholm,59.323099,18.040295,119.63,3.48,13970,"Pet Friendly, Free WiFi","Comfortable Stockholm Boutique located in Stockholm, offering Pet Friendly, Free WiFi. Suitable for business and leisure travelers.",92,cultural,"New York Beach, Las Vegas Waterfront",2025-10-31T17:59:12.240731Z
gt_5214,Santiago Transit Hub,railway_station,Chile,Santiago,-33.480731,-70.671945,0.0,3.76,778,"Bar, Family Rooms, Beach Access, Pool",Santiago Transit Hub serving Santiago with national and regional connections.,68,urban,,2025-10-31T17:59:12.240746Z
gt_5215,Accra Museum,attraction,Ghana,Accra,5.556316,-0.169066,11.64,3.04,45091,"Breakfast Included, Fitness Center",Accra Museum is a popular attraction in Accra. Visitors enjoy its scenic value and cultural importance.,100,urban,"Melbourne Waterfront, Geneva Museum",2025-10-31T17:59:12.240764Z
gt_5216,Nairobi Downtown,destination,Kenya,Nairobi,-1.323527,36.789252,2.83,3.78,1278,"Family Rooms, Breakfast Included, Beach Access","Nairobi Downtown area in Nairobi, known for its local culture and points of interest.",73,urban,Doha Downtown,2025-10-31T17:59:12.240780Z
gt_5217,San Francisco Suites,hotel,United States,San Francisco,37.818994,-122.432736,147.07,4.29,7669,Family Rooms,"Comfortable San Francisco Suites located in San Francisco, offering Family Rooms. Suitable for business and leisure travelers.",84,beach,"Abu Dhabi Lodge, Madrid Park, Abu Dhabi Inn",2025-10-31T17:59:12.240799Z
gt_5218,Sao Paulo Resort,resort,Brazil,Sao Paulo,-23.557164,-46.58982,95.98,2.42,9492,"Parking, Spa, Pet Friendly","Relaxing resort in Sao Paulo with Parking, Spa, Pet Friendly. Ideal for holidays and retreats.",96,family,"Warsaw Lodge, Rio de Janeiro Park",2025-10-31T17:59:12.240817Z
gt_5219,Delhi Hotel,hotel,India,Delhi,28.68177,77.113397,89.02,4.41,3819,"Beach Access, Parking, Airport Shuttle, Bar","Comfortable Delhi Hotel located in Delhi, offering Beach Access, Parking, Airport Shuttle, Bar. Suitable for business and leisure travelers.",77,budget,"Vancouver Hotel, Mumbai Suites",2025-10-31T17:59:12.240837Z
gt_522,Mexico City Park,attraction,Mexico,Mexico City,19.405052,-99.087553,11.41,4.3,45012,Parking,Mexico City Park is a popular attraction in Mexico City. Visitors enjoy its scenic value and cultural importance.,100,adventure,,2025-10-31T17:59:12.139718Z
gt_5220,Chennai Boutique,hotel,India,Chennai,13.064352,80.262248,72.18,4.15,1334,"Breakfast Included, Beach Access","Comfortable Chennai Boutique located in Chennai, offering Breakfast Included, Beach Access. Suitable for business and leisure travelers.",67,budget,Lagos Boutique,2025-10-31T17:59:12.240854Z
gt_5221,Chennai Inn,hotel,India,Chennai,13.088899,80.267914,85.97,4.49,14313,"Spa, Pet Friendly, Beach Access","Comfortable Chennai Inn located in Chennai, offering Spa, Pet Friendly, Beach Access. Suitable for business and leisure travelers.",90,cultural,Cancun Viewpoint,2025-10-31T17:59:12.240872Z
gt_5222,Chennai Monument,attraction,India,Chennai,13.06024,80.25681,11.74,4.24,44095,"Free WiFi, Beach Access, Pool, Pet Friendly",Chennai Monument is a popular attraction in Chennai. Visitors enjoy its scenic value and cultural importance.,100,urban,,2025-10-31T17:59:12.240887Z
gt_5223,Cairo Transit Hub,railway_station,Egypt,Cairo,30.020302,31.259077,0.0,4.7,1511,"Bar, Free WiFi",Cairo Transit Hub serving Cairo with national and regional connections.,76,beach,,2025-10-31T17:59:12.240901Z
gt_5224,Abu Dhabi Suites,hotel,United Arab Emirates,Abu Dhabi,24.434019,54.33554,112.87,3.61,8905,"Parking, Pet Friendly","Comfortable Abu Dhabi Suites located in Abu Dhabi, offering Parking, Pet Friendly. Suitable for business and leisure travelers.",89,adventure,Berlin Hotel,2025-10-31T17:59:12.240919Z
gt_5225,Prague Beach,attraction,Czech Republic,Prague,50.026996,14.404592,11.71,4.11,48925,"Bar, Breakfast Included, Parking, Spa",Prague Beach is a popular attraction in Prague. Visitors enjoy its scenic value and cultural importance.,100,urban,"Buenos Aires Viewpoint, Toronto Lodge, Toronto Lodge",2025-10-31T17:59:12.240939Z
gt_5226,Tel Aviv Beach,attraction,Israel,Tel Aviv,32.070346,34.805509,13.06,4.46,16698,"Pool, Bar, Non-smoking, Parking",Tel Aviv Beach is a popular attraction in Tel Aviv. Visitors enjoy its scenic value and cultural importance.,94,beach,"Dublin Historic District, Goa Waterfront",2025-10-31T17:59:12.240958Z
gt_5227,Vancouver International Airport,airport,Canada,Vancouver,49.248157,-123.120426,0.0,3.06,5,Bar,"Vancouver Vancouver International Airport, main air transport hub serving the region.",14,family,,2025-10-31T17:59:12.240972Z
gt_5228,Mexico City Monument,attraction,Mexico,Mexico City,19.449225,-99.095627,10.96,3.23,30173,"Beach Access, Parking",Mexico City Monument is a popular attraction in Mexico City. Visitors enjoy its scenic value and cultural importance.,100,cultural,,2025-10-31T17:59:12.240989Z
gt_5229,Istanbul Lodge,hotel,Turkey,Istanbul,41.021028,28.934722,45.9,2.61,10390,"Free WiFi, Spa, Beach Access, Parking","Comfortable Istanbul Lodge located in Istanbul, offering Free WiFi, Spa, Beach Access, Parking. Suitable for business and leisure travelers.",88,urban,"Paris Inn, London Waterfront",2025-10-31T17:59:12.241006Z
gt_523,Mexico City Suites,hotel,Mexico,Mexico City,19.442561,-99.115257,43.1,4.53,14683,Family Rooms,"Comfortable Mexico City Suites located in Mexico City, offering Family Rooms. Suitable for business and leisure travelers.",92,budget,San Francisco Downtown,2025-10-31T17:59:12.139751Z
gt_5230,Reykjavik Boutique,hotel,Iceland,Reykjavik,64.170723,-21.992361,72.07,3.36,12891,"Airport Shuttle, Family Rooms, Beach Access","Comfortable Reykjavik Boutique located in Reykjavik, offering Airport Shuttle, Family Rooms, Beach Access. Suitable for business and leisure travelers.",95,beach,,2025-10-31T17:59:12.241025Z
gt_5231,Dublin Retreat,resort,Ireland,Dublin,53.317615,-6.262233,171.99,4.72,3984,"Free WiFi, Airport Shuttle","Relaxing resort in Dublin with Free WiFi, Airport Shuttle. Ideal for holidays and retreats.",81,luxury,,2025-10-31T17:59:12.241040Z
gt_5232,Rome Viewpoint,attraction,Italy,Rome,41.909248,12.479155,13.65,4.11,42908,"Family Rooms, Free WiFi",Rome Viewpoint is a popular attraction in Rome. Visitors enjoy its scenic value and cultural importance.,100,family,"Cairo Beach, Buenos Aires Temple",2025-10-31T17:59:12.241058Z
gt_5233,Sydney Beach,attraction,Australia,Sydney,-33.861048,151.168561,14.29,4.75,37132,"Breakfast Included, Parking, Beach Access",Sydney Beach is a popular attraction in Sydney. Visitors enjoy its scenic value and cultural importance.,100,beach,,2025-10-31T17:59:12.241075Z
gt_5234,Delhi Suites,hotel,India,Delhi,28.677927,77.110068,86.14,2.52,12637,Beach Access,"Comfortable Delhi Suites located in Delhi, offering Beach Access. Suitable for business and leisure travelers.",91,budget,Dubai Historic District,2025-10-31T17:59:12.241101Z
gt_5235,Manila Beach,attraction,Philippines,Manila,14.623406,120.937677,11.19,4.48,48584,"Spa, Parking, Beach Access, Pet Friendly",Manila Beach is a popular attraction in Manila. Visitors enjoy its scenic value and cultural importance.,100,nature,,2025-10-31T17:59:12.241119Z
gt_5236,Chicago Viewpoint,attraction,United States,Chicago,41.870899,-87.655836,18.43,3.36,41368,Beach Access,Chicago Viewpoint is a popular attraction in Chicago. Visitors enjoy its scenic value and cultural importance.,100,luxury,"Beijing Lodge, Vienna Lodge",2025-10-31T17:59:12.241136Z
gt_5237,Brussels Museum,attraction,Belgium,Brussels,50.850187,4.36213,10.42,3.47,46656,Free WiFi,Brussels Museum is a popular attraction in Brussels. Visitors enjoy its scenic value and cultural importance.,100,cultural,Budapest Suites,2025-10-31T17:59:12.241154Z
gt_5238,Vancouver Retreat,resort,Canada,Vancouver,49.242782,-123.138014,244.62,3.24,11117,Breakfast Included,Relaxing resort in Vancouver with Breakfast Included. Ideal for holidays and retreats.,95,beach,Cairo Boutique,2025-10-31T17:59:12.241170Z
gt_5239,Abu Dhabi Suites,hotel,United Arab Emirates,Abu Dhabi,24.44194,54.351799,152.6,3.91,4455,"Family Rooms, Pool, Pet Friendly","Comfortable Abu Dhabi Suites located in Abu Dhabi, offering Family Rooms, Pool, Pet Friendly. Suitable for business and leisure travelers.",80,adventure,,2025-10-31T17:59:12.241186Z
gt_524,Saint Petersburg Beach,attraction,Russia,Saint Petersburg,59.92897,30.364785,10.86,3.2,32723,"Breakfast Included, Pool, Free WiFi",Saint Petersburg Beach is a popular attraction in Saint Petersburg. Visitors enjoy its scenic value and cultural importance.,100,urban,Cape Town Temple,2025-10-31T17:59:12.139769Z
gt_5240,Warsaw Temple,attraction,Poland,Warsaw,52.26488,21.039603,13.46,4.74,37470,"Pet Friendly, Pool, Breakfast Included",Warsaw Temple is a popular attraction in Warsaw. Visitors enjoy its scenic value and cultural importance.,100,cultural,Chennai Viewpoint,2025-10-31T17:59:12.241202Z
gt_5241,Prague Historic District,destination,Czech Republic,Prague,50.124793,14.417362,4.84,4.54,1925,"Spa, Parking","Prague Historic District area in Prague, known for its local culture and points of interest.",76,adventure,"Guadalajara Viewpoint, Bogota Downtown, Chennai Temple",2025-10-31T17:59:12.241227Z
gt_5242,Berlin Suites,hotel,Germany,Berlin,52.510023,13.449002,144.57,3.3,13285,"Bar, Beach Access, Family Rooms","Comfortable Berlin Suites located in Berlin, offering Bar, Beach Access, Family Rooms. Suitable for business and leisure travelers.",89,adventure,Abu Dhabi Waterfront,2025-10-31T17:59:12.241265Z
gt_5243,Tehran Inn,hotel,Iran,Tehran,35.730914,51.364687,70.47,3.42,9404,"Airport Shuttle, Pool","Comfortable Tehran Inn located in Tehran, offering Airport Shuttle, Pool. Suitable for business and leisure travelers.",95,nature,"Honolulu Old Town, Bengaluru Inn",2025-10-31T17:59:12.241290Z
gt_5244,Geneva Monument,attraction,Switzerland,Geneva,46.2074,6.100697,17.83,4.58,14907,Breakfast Included,Geneva Monument is a popular attraction in Geneva. Visitors enjoy its scenic value and cultural importance.,93,beach,,2025-10-31T17:59:12.241305Z
gt_5245,Seoul Inn,hotel,South Korea,Seoul,37.583105,127.027274,84.12,3.73,1909,"Family Rooms, Non-smoking, Parking","Comfortable Seoul Inn located in Seoul, offering Family Rooms, Non-smoking, Parking. Suitable for business and leisure travelers.",80,cultural,Seoul Boutique,2025-10-31T17:59:12.241326Z
gt_5246,Brisbane Beach,attraction,Australia,Brisbane,-27.50293,153.051776,17.19,4.56,12201,"Fitness Center, Family Rooms, Breakfast Included, Pet Friendly",Brisbane Beach is a popular attraction in Brisbane. Visitors enjoy its scenic value and cultural importance.,96,nature,Manila Waterfront,2025-10-31T17:59:12.241346Z
gt_5247,Vienna Lodge,hotel,Austria,Vienna,48.214503,16.395448,115.14,2.37,7261,"Spa, Fitness Center, Pet Friendly","Comfortable Vienna Lodge located in Vienna, offering Spa, Fitness Center, Pet Friendly. Suitable for business and leisure travelers.",84,urban,Tokyo Historic District,2025-10-31T17:59:12.241362Z
gt_5248,Brisbane Inn,hotel,Australia,Brisbane,-27.446363,153.067168,135.11,2.91,8469,"Non-smoking, Breakfast Included","Comfortable Brisbane Inn located in Brisbane, offering Non-smoking, Breakfast Included. Suitable for business and leisure travelers.",88,urban,"Doha Boutique, Prague Old Town",2025-10-31T17:59:12.241382Z
gt_5249,Hanoi Suites,hotel,Vietnam,Hanoi,21.07767,105.824013,57.38,2.54,9174,"Spa, Beach Access","Comfortable Hanoi Suites located in Hanoi, offering Spa, Beach Access. Suitable for business and leisure travelers.",87,family,"Geneva Suites, Lagos Boutique, Geneva Downtown",2025-10-31T17:59:12.241402Z
gt_525,Barcelona Lodge,hotel,Spain,Barcelona,41.373419,2.178334,123.58,3.17,2099,"Beach Access, Pet Friendly","Comfortable Barcelona Lodge located in Barcelona, offering Beach Access, Pet Friendly. Suitable for business and leisure travelers.",76,urban,"San Francisco Lodge, Bali Downtown, Osaka Old Town",2025-10-31T17:59:12.139790Z
gt_5250,Honolulu Boutique,hotel,United States,Honolulu,21.303179,-157.840213,145.02,4.28,581,"Fitness Center, Spa, Family Rooms","Comfortable Honolulu Boutique located in Honolulu, offering Fitness Center, Spa, Family Rooms. Suitable for business and leisure travelers.",58,family,"Madrid Downtown, Baghdad Boutique, Bangkok Park",2025-10-31T17:59:12.241422Z
gt_5251,Ho Chi Minh City Temple,attraction,Vietnam,Ho Chi Minh City,10.784064,106.637194,5.14,4.26,48792,"Airport Shuttle, Non-smoking, Breakfast Included",Ho Chi Minh City Temple is a popular attraction in Ho Chi Minh City. Visitors enjoy its scenic value and cultural importance.,100,beach,,2025-10-31T17:59:12.241436Z
gt_5252,Santiago Viewpoint,attraction,Chile,Santiago,-33.430202,-70.715352,11.54,3.84,39795,Parking,Santiago Viewpoint is a popular attraction in Santiago. Visitors enjoy its scenic value and cultural importance.,100,budget,"Chicago Waterfront, Dubai Beach, Budapest Suites",2025-10-31T17:59:12.241455Z
gt_5253,Kuala Lumpur Historic District,destination,Malaysia,Kuala Lumpur,3.157223,101.719616,3.99,4.08,671,"Family Rooms, Free WiFi, Breakfast Included","Kuala Lumpur Historic District area in Kuala Lumpur, known for its local culture and points of interest.",62,family,,2025-10-31T17:59:12.241470Z
gt_5254,Vancouver Railway Station,railway_station,Canada,Vancouver,49.26301,-123.103622,0.0,3.89,318,Fitness Center,Vancouver Railway Station serving Vancouver with national and regional connections.,61,cultural,"Jerusalem Viewpoint, Budapest Old Town, Bogota Temple",2025-10-31T17:59:12.241489Z
gt_5255,Bali Retreat,resort,Indonesia,Bali,-8.30601,115.116661,73.21,3.45,14250,"Fitness Center, Bar, Spa","Relaxing resort in Bali with Fitness Center, Bar, Spa. Ideal for holidays and retreats.",94,cultural,Honolulu Historic District,2025-10-31T17:59:12.241518Z
gt_5256,Rome Hotel,hotel,Italy,Rome,41.936,12.519483,94.69,3.11,7929,Breakfast Included,"Comfortable Rome Hotel located in Rome, offering Breakfast Included. Suitable for business and leisure travelers.",86,beach,Zurich Boutique,2025-10-31T17:59:12.241535Z
gt_5257,Beijing Suites,hotel,China,Beijing,39.927617,116.378007,82.46,2.8,13363,"Fitness Center, Bar, Pet Friendly, Family Rooms","Comfortable Beijing Suites located in Beijing, offering Fitness Center, Bar, Pet Friendly, Family Rooms. Suitable for business and leisure travelers.",97,budget,"Manila Temple, Kyoto Lodge",2025-10-31T17:59:12.241554Z
gt_5258,Singapore Historic District,destination,Singapore,Singapore,1.386101,103.776971,4.85,3.76,76,"Pet Friendly, Bar, Pool, Parking","Singapore Historic District area in Singapore, known for its local culture and points of interest.",41,urban,Kiev Beach,2025-10-31T17:59:12.241575Z
gt_5259,Brussels Boutique,hotel,Belgium,Brussels,50.806973,4.307338,99.02,4.63,4200,"Bar, Spa, Airport Shuttle","Comfortable Brussels Boutique located in Brussels, offering Bar, Spa, Airport Shuttle. Suitable for business and leisure travelers.",79,urban,,2025-10-31T17:59:12.241600Z
gt_526,Helsinki Resort,resort,Finland,Helsinki,60.215662,24.98049,98.46,3.83,9477,"Bar, Pool","Relaxing resort in Helsinki with Bar, Pool. Ideal for holidays and retreats.",89,nature,"New York Museum, Cancun Waterfront",2025-10-31T17:59:12.139819Z
gt_5260,Chennai Boutique,hotel,India,Chennai,13.119885,80.24191,42.0,4.05,14874,"Pet Friendly, Beach Access, Fitness Center, Airport Shuttle","Comfortable Chennai Boutique located in Chennai, offering Pet Friendly, Beach Access, Fitness Center, Airport Shuttle. Suitable for business and leisure travelers.",93,adventure,"Geneva Beach, Accra Waterfront, Manila Waterfront",2025-10-31T17:59:12.241634Z
gt_5261,Oslo Waterfront,destination,Norway,Oslo,59.957669,10.724567,5.08,3.83,1459,"Spa, Airport Shuttle","Oslo Waterfront area in Oslo, known for its local culture and points of interest.",67,urban,London Downtown,2025-10-31T17:59:12.241665Z
gt_5262,Paris Lodge,hotel,France,Paris,48.820164,2.346069,131.12,3.74,319,"Breakfast Included, Parking","Comfortable Paris Lodge located in Paris, offering Breakfast Included, Parking. Suitable for business and leisure travelers.",62,nature,Chennai Museum,2025-10-31T17:59:12.241681Z
gt_5263,Warsaw Central Station,railway_station,Poland,Warsaw,52.255736,21.056644,0.0,3.91,1613,"Bar, Free WiFi, Airport Shuttle, Breakfast Included",Warsaw Central Station serving Warsaw with national and regional connections.,72,cultural,"Oslo Historic District, Brussels Inn",2025-10-31T17:59:12.241699Z
gt_5264,Moscow Lodge,hotel,Russia,Moscow,55.740603,37.599246,85.47,2.88,9047,"Bar, Beach Access, Fitness Center","Comfortable Moscow Lodge located in Moscow, offering Bar, Beach Access, Fitness Center. Suitable for business and leisure travelers.",96,beach,Copenhagen Historic District,2025-10-31T17:59:12.241715Z
gt_5265,Warsaw Lodge,hotel,Poland,Warsaw,52.204269,20.993144,88.87,3.52,122,Family Rooms,"Comfortable Warsaw Lodge located in Warsaw, offering Family Rooms. Suitable for business and leisure travelers.",46,nature,,2025-10-31T17:59:12.241729Z
gt_5266,London Temple,attraction,United Kingdom,London,51.480775,-0.16781,17.56,3.42,9075,"Family Rooms, Breakfast Included, Fitness Center",London Temple is a popular attraction in London. Visitors enjoy its scenic value and cultural importance.,90,cultural,,2025-10-31T17:59:12.241744Z
gt_5267,Oslo Lodge,hotel,Norway,Oslo,59.918462,10.74104,118.29,3.61,2813,"Pool, Parking, Non-smoking","Comfortable Oslo Lodge located in Oslo, offering Pool, Parking, Non-smoking. Suitable for business and leisure travelers.",79,adventure,"Nairobi Suites, Helsinki Downtown, Bogota Historic District",2025-10-31T17:59:12.241765Z
gt_5268,Las Vegas Boutique,hotel,United States,Las Vegas,36.15841,-115.15478,145.66,3.32,7389,"Pool, Parking, Free WiFi","Comfortable Las Vegas Boutique located in Las Vegas, offering Pool, Parking, Free WiFi. Suitable for business and leisure travelers.",90,budget,"Hanoi Inn, Prague Hotel",2025-10-31T17:59:12.241784Z
gt_5269,Guangzhou Temple,attraction,China,Guangzhou,23.17301,113.255916,11.52,3.33,45199,"Pool, Family Rooms, Parking",Guangzhou Temple is a popular attraction in Guangzhou. Visitors enjoy its scenic value and cultural importance.,100,cultural,Sydney Old Town,2025-10-31T17:59:12.241802Z
gt_527,Accra Inn,hotel,Ghana,Accra,5.649905,-0.166604,53.68,2.6,14967,"Airport Shuttle, Bar, Non-smoking, Free WiFi","Comfortable Accra Inn located in Accra, offering Airport Shuttle, Bar, Non-smoking, Free WiFi. Suitable for business and leisure travelers.",93,beach,,2025-10-31T17:59:12.139836Z
gt_5270,Cape Town Lodge,hotel,South Africa,Cape Town,-33.894118,18.394358,36.14,3.91,12297,"Fitness Center, Non-smoking, Parking, Beach Access","Comfortable Cape Town Lodge located in Cape Town, offering Fitness Center, Non-smoking, Parking, Beach Access. Suitable for business and leisure travelers.",95,cultural,Saint Petersburg Monument,2025-10-31T17:59:12.241818Z
